iter	Passed	Remaining
6483	1108885	15992989
6484	1109054	15992786
6485	1109197	15992211
6486	1109371	15992086
6487	1109531	15991751
6488	1109732	15992017
6489	1109910	15991950
6490	1110116	15992284
6491	1110324	15992636
6492	1110500	15992542
6493	1110664	15992272
6494	1110811	15991751
6495	1110966	15991352
6496	1111111	15990802
6497	1111280	15990603
6498	1111463	15990604
6499	1111629	15990365
6500	1111821	15990499
6501	1111998	15990405
6502	1112166	15990194
6503	1112344	15990129
6504	1112504	15989788
6505	1112678	15989663
6506	1112849	15989496
6507	1112996	15988978
6508	1113192	15989162
6509	1113377	15989192
6510	1113529	15988758
6511	1113698	15988545
6512	1113864	15988308
6513	1114023	15987959
6514	1114198	15987844
6515	1114359	15987533
6516	1114572	15987964
6517	1114718	15987435
6518	1114892	15987307
6519	1115082	15987414
6520	1115271	15987492
6521	1115434	15987213
6522	1115606	15987059
6523	1115762	15986666
6524	1115938	15986568
6525	1116104	15986319
6526	1116290	15986374
6527	1116449	15986022
6528	1116593	15985468
6529	1116761	15985252
6530	1116968	15985591
6531	1117135	15985372
6532	1117332	15985569
6533	1117467	15984884
6534	1117625	15984520
6535	1117798	15984383
6536	1117998	15984631
6537	1118155	15984251
6538	1118326	15984077
6539	1118496	15983901
6540	1118660	15983624
6541	1118807	15983117
6542	1118985	15983037
6543	1119169	15983060
6544	1119360	15983165
6545	1119541	15983140
6546	1119730	15983225
6547	1119894	15982951
6548	1120057	15982667
6549	1120237	15982629
6550	1120429	15982753
6551	1120609	15982706
6552	1120823	15983152
6553	1120990	15982923
6554	1121180	15983024
6555	1121386	15983351
6556	1121567	15983318
6557	1121756	15983402
6558	1121937	15983372
6559	1122103	15983131
6560	1122279	15983035
6561	1122458	15982969
6562	1122609	15982519
6563	1122782	15982367
6564	1122963	15982338
6565	1123157	15982503
6566	1123343	15982545
6567	1123509	15982301
6568	1123674	15982048
6569	1123842	15981820
6570	1124031	15981912
6571	1124180	15981433
6572	1124353	15981285
6573	1124538	15981306
6574	1124680	15980733
6575	1124851	15980561
6576	1125023	15980390
6577	1125185	15980093
6578	1125326	15979492
6579	1125473	15978990
6580	1125627	15978577
6581	1125803	15978472
6582	1125973	15978293
6583	1126131	15977931
6584	1126308	15977841
6585	1126456	15977348
6586	1126635	15977284
6587	1126794	15976942
6588	1126934	15976329
6589	1127085	15975879
6590	1127263	15975804
6591	1127427	15975534
6592	1127603	15975441
6593	1127773	15975253
6594	1127930	15974884
6595	1128091	15974572
6596	1128266	15974449
6597	1128447	15974431
6598	1128639	15974546
6599	1128824	15974572
6600	1129027	15974860
6601	1129210	15974857
6602	1129361	15974408
6603	1129538	15974315
6604	1129691	15973888
6605	1129875	15973894
6606	1130056	15973868
6607	1130248	15973992
6608	1130444	15974174
6609	1130669	15974776
6610	1130875	15975085
6611	1131034	15974747
6612	1131194	15974427
6613	1131389	15974583
6614	1131575	15974632
6615	1131738	15974343
6616	1131882	15973794
6617	1132058	15973690
6618	1132301	15974529
6619	1132458	15974161
6620	1132624	15973927
6621	1132861	15974684
6622	1133023	15974385
6623	1133250	15974993
6624	1133481	15975666
6625	1133662	15975636
6626	1133875	15976054
6627	1134034	15975716
6628	1134196	15975425
6629	1134396	15975656
6630	1134573	15975562
6631	1134710	15974916
6632	1134853	15974354
6633	1135009	15973968
6634	1135170	15973650
6635	1135315	15973121
6636	1135498	15973106
6637	1135652	15972703
6638	1135814	15972398
6639	1136051	15973163
6640	1136253	15973420
6641	1136420	15973196
6642	1136624	15973486
6643	1136835	15973872
6644	1137002	15973639
6645	1137146	15973088
6646	1137306	15972759
6647	1137552	15973642
6648	1137696	15973093
6649	1137861	15972831
6650	1138040	15972780
6651	1138208	15972566
6652	1138385	15972480
6653	1138588	15972753
6654	1138774	15972782
6655	1138962	15972859
6656	1139126	15972576
6657	1139288	15972280
6658	1139495	15972618
6659	1139668	15972476
6660	1139865	15972656
6661	1140062	15972855
6662	1140242	15972812
6663	1140425	15972799
6664	1140605	15972760
6665	1140771	15972512
6666	1140984	15972930
6667	1141157	15972782
6668	1141346	15972861
6669	1141482	15972196
6670	1141661	15972138
6671	1141826	15971882
6672	1142014	15971939
6673	1142175	15971633
6674	1142349	15971507
6675	1142564	15971948
6676	1142733	15971744
6677	1142929	15971912
6678	1143112	15971909
6679	1143281	15971715
6680	1143445	15971444
6681	1143598	15971018
6682	1143747	15970540
6683	1143926	15970476
6684	1144115	15970557
6685	1144275	15970229
6686	1144422	15969723
6687	1144562	15969112
6688	1144754	15969234
6689	1144924	15969038
6690	1145114	15969129
6691	1145301	15969184
6692	1145485	15969187
6693	1145709	15969759
6694	1145880	15969587
6695	1146029	15969107
6696	1146192	15968815
6697	1146358	15968585
6698	1146528	15968387
6699	1146730	15968644
6700	1146896	15968401
6701	1147087	15968507
6702	1147269	15968486
6703	1147414	15967959
6704	1147605	15968065
6705	1147799	15968211
6706	1147976	15968122
6707	1148168	15968233
6708	1148345	15968153
6709	1148488	15967589
6710	1148657	15967388
6711	1148848	15967487
6712	1149006	15967136
6713	1149179	15966986
6714	1149377	15967191
6715	1149567	15967280
6716	1149762	15967444
6717	1149935	15967294
6718	1150118	15967281
6719	1150299	15967255
6720	1150457	15966903
6721	1150646	15966970
6722	1150836	15967062
6723	1151020	15967076
6724	1151211	15967177
6725	1151410	15967392
6726	1151574	15967122
6727	1151784	15967478
6728	1151982	15967687
6729	1152151	15967483
6730	1152324	15967334
6731	1152489	15967075
6732	1152691	15967340
6733	1152836	15966809
6734	1153008	15966636
6735	1153202	15966787
6736	1153367	15966524
6737	1153546	15966469
6738	1153735	15966546
6739	1153921	15966574
6740	1154094	15966428
6741	1154257	15966141
6742	1154428	15965973
6743	1154606	15965894
6744	1154767	15965578
6745	1154925	15965220
6746	1155084	15964881
6747	1155288	15965174
6748	1155471	15965166
6749	1155649	15965084
6750	1155798	15964610
6751	1155960	15964310
6752	1156134	15964170
6753	1156350	15964629
6754	1156515	15964358
6755	1156686	15964190
6756	1156857	15964021
6757	1157043	15964051
6758	1157230	15964099
6759	1157432	15964347
6760	1157654	15964880
6761	1157850	15965045
6762	1158033	15965041
6763	1158191	15964692
6764	1158375	15964690
6765	1158578	15964953
6766	1158751	15964804
6767	1158914	15964522
6768	1159057	15963965
6769	1159252	15964119
6770	1159469	15964581
6771	1159648	15964522
6772	1159844	15964684
6773	1160002	15964330
6774	1160189	15964383
6775	1160358	15964180
6776	1160553	15964329
6777	1160705	15963893
6778	1160916	15964274
6779	1161050	15963582
6780	1161209	15963242
6781	1161410	15963486
6782	1161602	15963594
6783	1161745	15963044
6784	1161916	15962863
6785	1162072	15962486
6786	1162250	15962401
6787	1162427	15962309
6788	1162596	15962108
6789	1162768	15961957
6790	1162929	15961646
6791	1163096	15961410
6792	1163276	15961362
6793	1163458	15961340
6794	1163601	15960774
6795	1163799	15960975
6796	1163975	15960866
6797	1164156	15960825
6798	1164352	15960994
6799	1164544	15961116
6800	1164736	15961222
6801	1164945	15961567
6802	1165124	15961507
6803	1165307	15961495
6804	1165494	15961540
6805	1165658	15961264
6806	1165835	15961178
6807	1166017	15961151
6808	1166190	15961006
6809	1166369	15960942
6810	1166573	15961216
6811	1166738	15960951
6812	1166901	15960669
6813	1167112	15961037
6814	1167253	15960458
6815	1167426	15960309
6816	1167610	15960315
6817	1167774	15960037
6818	1167954	15959984
6819	1168148	15960133
6820	1168357	15960466
6821	1168531	15960336
6822	1168743	15960724
6823	1168921	15960643
6824	1169085	15960372
6825	1169281	15960534
6826	1169465	15960536
6827	1169636	15960370
6828	1169786	15959896
6829	1169961	15959788
6830	1170154	15959901
6831	1170315	15959588
6832	1170489	15959455
6833	1170643	15959050
6834	1170820	15958964
6835	1171010	15959047
6836	1171173	15958752
6837	1171379	15959056
6838	1171546	15958831
6839	1171730	15958830
6840	1171967	15959549
6841	1172161	15959690
6842	1172334	15959550
6843	1172524	15959632
6844	1172752	15960229
6845	1172934	15960207
6846	1173153	15960673
6847	1173343	15960763
6848	1173525	15960730
6849	1173742	15961190
6850	1173942	15961402
6851	1174123	15961366
6852	1174275	15960930
6853	1174475	15961148
6854	1174658	15961137
6855	1174894	15961834
6856	1175061	15961611
6857	1175224	15961327
6858	1175389	15961070
6859	1175562	15960913
6860	1175732	15960733
6861	1175879	15960223
6862	1176041	15959932
6863	1176199	15959577
6864	1176355	15959199
6865	1176544	15959257
6866	1176694	15958801
6867	1176848	15958399
6868	1177009	15958076
6869	1177167	15957732
6870	1177352	15957740
6871	1177528	15957629
6872	1177688	15957316
6873	1177883	15957462
6874	1178045	15957161
6875	1178216	15956989
6876	1178417	15957217
6877	1178598	15957174
6878	1178771	15957027
6879	1178974	15957284
6880	1179144	15957094
6881	1179334	15957178
6882	1179500	15956924
6883	1179677	15956830
6884	1179817	15956235
6885	1179977	15955915
6886	1180130	15955489
6887	1180305	15955377
6888	1180485	15955315
6889	1180691	15955610
6890	1180872	15955575
6891	1181031	15955239
6892	1181180	15954759
6893	1181372	15954865
6894	1181569	15955042
6895	1181766	15955218
6896	1181913	15954712
6897	1182126	15955115
6898	1182326	15955327
6899	1182461	15954663
6900	1182642	15954617
6901	1182791	15954146
6902	1182947	15953772
6903	1183135	15953822
6904	1183316	15953776
6905	1183497	15953737
6906	1183685	15953792
6907	1183876	15953887
6908	1184108	15954523
6909	1184274	15954280
6910	1184494	15954766
6911	1184705	15955137
6912	1184861	15954757
6913	1185065	15955022
6914	1185235	15954834
6915	1185431	15954985
6916	1185608	15954897
6917	1185787	15954827
6918	1185992	15955101
6919	1186163	15954925
6920	1186350	15954960
6921	1186508	15954612
6922	1186672	15954347
6923	1186840	15954124
6924	1186988	15953643
6925	1187213	15954184
6926	1187387	15954056
6927	1187530	15953497
6928	1187708	15953416
6929	1187873	15953156
6930	1188038	15952897
6931	1188211	15952749
6932	1188398	15952789
6933	1188584	15952819
6934	1188755	15952642
6935	1188943	15952692
6936	1189144	15952912
6937	1189290	15952399
6938	1189473	15952389
6939	1189650	15952282
6940	1189852	15952530
6941	1190014	15952225
6942	1190216	15952471
6943	1190397	15952422
6944	1190589	15952530
6945	1190790	15952754
6946	1190971	15952708
6947	1191148	15952609
6948	1191336	15952660
6949	1191520	15952664
6950	1191697	15952556
6951	1191864	15952326
6952	1192024	15952012
6953	1192206	15951974
6954	1192384	15951896
6955	1192575	15951978
6956	1192761	15952004
6957	1192924	15951715
6958	1193113	15951782
6959	1193259	15951278
6960	1193438	15951200
6961	1193592	15950802
6962	1193803	15951157
6963	1193963	15950830
6964	1194142	15950755
6965	1194315	15950614
6966	1194485	15950419
6967	1194661	15950307
6968	1194876	15950711
6969	1195020	15950177
6970	1195215	15950321
6971	1195409	15950453
6972	1195560	15950009
6973	1195711	15949569
6974	1195872	15949250
6975	1196032	15948931
6976	1196182	15948470
6977	1196358	15948361
6978	1196532	15948225
6979	1196712	15948169
6980	1196871	15947830
6981	1197021	15947375
6982	1197259	15948087
6983	1197443	15948077
6984	1197604	15947765
6985	1197782	15947691
6986	1197954	15947526
6987	1198119	15947265
6988	1198285	15947019
6989	1198422	15946386
6990	1198603	15946345
6991	1198765	15946050
6992	1198919	15945645
6993	1199100	15945596
6994	1199271	15945425
6995	1199455	15945419
6996	1199623	15945197
6997	1199808	15945214
6998	1199981	15945065
6999	1200160	15944993
7000	1200389	15945587
7001	1200567	15945493
7002	1200751	15945495
7003	1200911	15945164
7004	1201110	15945369
7005	1201282	15945195
7006	1201463	15945152
7007	1201626	15944870
7008	1201816	15944951
7009	1202017	15945165
7010	1202171	15944762
7011	1202368	15944930
7012	1202524	15944551
7013	1202691	15944327
7014	1202859	15944097
7015	1203041	15944078
7016	1203207	15943826
7017	1203368	15943522
7018	1203531	15943231
7019	1203726	15943373
7020	1203930	15943627
7021	1204086	15943251
7022	1204238	15942834
7023	1204395	15942460
7024	1204589	15942589
7025	1204786	15942762
7026	1204945	15942418
7027	1205110	15942158
7028	1205267	15941801
7029	1205483	15942217
7030	1205631	15941741
7031	1205783	15941304
7032	1205993	15941639
7033	1206159	15941407
7034	1206340	15941362
7035	1206496	15940987
7036	1206654	15940633
7037	1206829	15940506
7038	1207024	15940641
7039	1207201	15940552
7040	1207384	15940527
7041	1207561	15940428
7042	1207702	15939857
7043	1207833	15939150
7044	1208017	15939149
7045	1208208	15939227
7046	1208384	15939111
7047	1208556	15938952
7048	1208777	15939428
7049	1208965	15939478
7050	1209149	15939470
7051	1209345	15939623
7052	1209514	15939425
7053	1209694	15939358
7054	1209851	15939005
7055	1210032	15938950
7056	1210217	15938954
7057	1210375	15938609
7058	1210568	15938725
7059	1210755	15938749
7060	1210914	15938422
7061	1211099	15938423
7062	1211248	15937953
7063	1211451	15938196
7064	1211624	15938045
7065	1211803	15937979
7066	1212037	15938627
7067	1212206	15938421
7068	1212376	15938228
7069	1212560	15938229
7070	1212759	15938420
7071	1212935	15938300
7072	1213123	15938345
7073	1213326	15938593
7074	1213489	15938302
7075	1213708	15938757
7076	1213913	15939025
7077	1214071	15938680
7078	1214229	15938327
7079	1214406	15938225
7080	1214554	15937742
7081	1214736	15937714
7082	1214917	15937670
7083	1215099	15937637
7084	1215287	15937676
7085	1215444	15937308
7086	1215647	15937553
7087	1215850	15937800
7088	1216007	15937432
7089	1216166	15937095
7090	1216362	15937249
7091	1216561	15937436
7092	1216761	15937631
7093	1216949	15937675
7094	1217157	15937986
7095	1217350	15938096
7096	1217510	15937775
7097	1217665	15937379
7098	1217857	15937485
7099	1218037	15937416
7100	1218187	15936970
7101	1218383	15937112
7102	1218555	15936945
7103	1218732	15936844
7104	1218937	15937116
7105	1219084	15936625
7106	1219261	15936517
7107	1219463	15936749
7108	1219628	15936493
7109	1219785	15936127
7110	1219934	15935657
7111	1220095	15935349
7112	1220295	15935550
7113	1220480	15935554
7114	1220665	15935563
7115	1220814	15935098
7116	1220956	15934542
7117	1221161	15934796
7118	1221327	15934561
7119	1221502	15934434
7120	1221681	15934355
7121	1221825	15933822
7122	1221988	15933545
7123	1222167	15933465
7124	1222362	15933601
7125	1222552	15933668
7126	1222733	15933621
7127	1222915	15933587
7128	1223074	15933254
7129	1223267	15933355
7130	1223434	15933130
7131	1223589	15932740
7132	1223767	15932650
7133	1223926	15932324
7134	1224146	15932776
7135	1224362	15933178
7136	1224563	15933399
7137	1224737	15933250
7138	1224907	15933063
7139	1225080	15932915
7140	1225308	15933476
7141	1225447	15932870
7142	1225623	15932767
7143	1225756	15932088
7144	1225911	15931707
7145	1226054	15931157
7146	1226202	15930676
7147	1226398	15930820
7148	1226595	15930990
7149	1226762	15930755
7150	1226932	15930562
7151	1227113	15930512
7152	1227248	15929872
7153	1227419	15929689
7154	1227583	15929423
7155	1227750	15929190
7156	1227929	15929110
7157	1228079	15928658
7158	1228258	15928586
7159	1228437	15928509
7160	1228575	15927901
7161	1228785	15928231
7162	1228960	15928098
7163	1229158	15928271
7164	1229326	15928055
7165	1229506	15927997
7166	1229697	15928079
7167	1229905	15928378
7168	1230108	15928607
7169	1230292	15928600
7170	1230480	15928635
7171	1230642	15928348
7172	1230834	15928435
7173	1231031	15928593
7174	1231183	15928174
7175	1231353	15927975
7176	1231521	15927758
7177	1231680	15927421
7178	1231872	15927519
7179	1232034	15927214
7180	1232226	15927317
7181	1232463	15927989
7182	1232635	15927823
7183	1232799	15927555
7184	1232975	15927436
7185	1233172	15927585
7186	1233341	15927388
7187	1233537	15927531
7188	1233713	15927408
7189	1233913	15927610
7190	1234072	15927277
7191	1234261	15927325
7192	1234453	15927416
7193	1234600	15926931
7194	1234816	15927331
7195	1234996	15927268
7196	1235211	15927650
7197	1235381	15927464
7198	1235527	15926955
7199	1235702	15926829
7200	1235875	15926672
7201	1236057	15926640
7202	1236228	15926465
7203	1236390	15926162
7204	1236573	15926136
7205	1236758	15926139
7206	1236956	15926303
7207	1237120	15926039
7208	1237301	15925986
7209	1237454	15925572
7210	1237594	15924995
7211	1237756	15924699
7212	1237928	15924537
7213	1238116	15924572
7214	1238286	15924381
7215	1238483	15924531
7216	1238676	15924633
7217	1238831	15924258
7218	1239011	15924193
7219	1239173	15923897
7220	1239321	15923414
7221	1239489	15923203
7222	1239650	15922893
7223	1239818	15922668
7224	1239989	15922497
7225	1240170	15922445
7226	1240366	15922588
7227	1240567	15922784
7228	1240756	15922835
7229	1240920	15922572
7230	1241063	15922035
7231	1241201	15921432
7232	1241392	15921502
7233	1241562	15921316
7234	1241700	15920717
7235	1241897	15920868
7236	1242064	15920640
7237	1242235	15920459
7238	1242463	15921006
7239	1242597	15920351
7240	1242777	15920285
7241	1242980	15920511
7242	1243124	15919996
7243	1243283	15919661
7244	1243462	15919584
7245	1243634	15919412
7246	1243818	15919395
7247	1244006	15919436
7248	1244167	15919126
7249	1244390	15919613
7250	1244567	15919509
7251	1244720	15919101
7252	1244906	15919109
7253	1245086	15919051
7254	1245272	15919059
7255	1245450	15918970
7256	1245707	15919893
7257	1245902	15920018
7258	1246053	15919585
7259	1246220	15919352
7260	1246411	15919421
7261	1246606	15919553
7262	1246808	15919774
7263	1247028	15920211
7264	1247245	15920624
7265	1247419	15920480
7266	1247575	15920113
7267	1247731	15919740
7268	1247897	15919491
7269	1248058	15919188
7270	1248230	15919019
7271	1248387	15918654
7272	1248570	15918624
7273	1248748	15918543
7274	1248915	15918308
7275	1249134	15918736
7276	1249279	15918228
7277	1249453	15918088
7278	1249649	15918218
7279	1249831	15918179
7280	1250057	15918706
7281	1250210	15918295
7282	1250397	15918314
7283	1250582	15918314
7284	1250735	15917907
7285	1250881	15917412
7286	1251068	15917435
7287	1251214	15916930
7288	1251375	15916620
7289	1251563	15916665
7290	1251756	15916764
7291	1251970	15917122
7292	1252137	15916897
7293	1252296	15916564
7294	1252483	15916585
7295	1252660	15916479
7296	1252822	15916186
7297	1252984	15915895
7298	1253133	15915436
7299	1253328	15915558
7300	1253537	15915860
7301	1253711	15915720
7302	1253869	15915364
7303	1254025	15914992
7304	1254190	15914735
7305	1254364	15914601
7306	1254553	15914646
7307	1254710	15914288
7308	1254872	15913997
7309	1255059	15914014
7310	1255233	15913876
7311	1255433	15914064
7312	1255619	15914067
7313	1255773	15913676
7314	1255958	15913677
7315	1256147	15913717
7316	1256342	15913847
7317	1256480	15913239
7318	1256634	15912853
7319	1256810	15912726
7320	1256980	15912540
7321	1257164	15912517
7322	1257342	15912428
7323	1257531	15912475
7324	1257694	15912192
7325	1257858	15911930
7326	1258038	15911855
7327	1258205	15911634
7328	1258354	15911166
7329	1258492	15910572
7330	1258637	15910059
7331	1258806	15909858
7332	1258943	15909248
7333	1259102	15908913
7334	1259269	15908687
7335	1259431	15908386
7336	1259618	15908407
7337	1259778	15908099
7338	1259925	15907608
7339	1260119	15907715
7340	1260313	15907824
7341	1260466	15907429
7342	1260647	15907372
7343	1260827	15907305
7344	1261008	15907250
7345	1261158	15906800
7346	1261318	15906488
7347	1261496	15906388
7348	1261664	15906173
7349	1261833	15905963
7350	1262031	15906123
7351	1262199	15905917
7352	1262365	15905671
7353	1262551	15905679
7354	1262699	15905209
7355	1262878	15905124
7356	1263046	15904903
7357	1263228	15904862
7358	1263394	15904620
7359	1263538	15904107
7360	1263689	15903676
7361	1263847	15903324
7362	1264047	15903514
7363	1264219	15903340
7364	1264417	15903499
7365	1264604	15903532
7366	1264784	15903458
7367	1264962	15903367
7368	1265142	15903296
7369	1265289	15902821
7370	1265455	15902578
7371	1265630	15902442
7372	1265851	15902888
7373	1266030	15902811
7374	1266209	15902732
7375	1266373	15902458
7376	1266542	15902257
7377	1266712	15902060
7378	1266922	15902378
7379	1267113	15902447
7380	1267277	15902174
7381	1267447	15901988
7382	1267621	15901848
7383	1267829	15902127
7384	1268012	15902099
7385	1268159	15901615
7386	1268329	15901415
7387	1268480	15900984
7388	1268625	15900480
7389	1268803	15900388
7390	1269027	15900872
7391	1269210	15900847
7392	1269372	15900548
7393	1269562	15900605
7394	1269756	15900711
7395	1269925	15900507
7396	1270124	15900681
7397	1270337	15901024
7398	1270512	15900894
7399	1270702	15900954
7400	1270876	15900813
7401	1271081	15901054
7402	1271265	15901037
7403	1271405	15900469
7404	1271573	15900251
7405	1271765	15900327
7406	1271966	15900526
7407	1272113	15900040
7408	1272281	15899828
7409	1272458	15899718
7410	1272672	15900079
7411	1272839	15899843
7412	1273018	15899769
7413	1273184	15899519
7414	1273349	15899272
7415	1273555	15899525
7416	1273748	15899616
7417	1273925	15899509
7418	1274086	15899204
7419	1274263	15899092
7420	1274427	15898832
7421	1274609	15898783
7422	1274783	15898637
7423	1274945	15898350
7424	1275114	15898142
7425	1275290	15898029
7426	1275464	15897883
7427	1275660	15898009
7428	1275812	15897592
7429	1275976	15897327
7430	1276142	15897086
7431	1276326	15897068
7432	1276497	15896889
7433	1276666	15896677
7434	1276852	15896690
7435	1277014	15896389
7436	1277166	15895968
7437	1277360	15896081
7438	1277524	15895811
7439	1277731	15896081
7440	1277903	15895911
7441	1278076	15895756
7442	1278246	15895559
7443	1278414	15895339
7444	1278579	15895085
7445	1278761	15895040
7446	1278959	15895197
7447	1279109	15894760
7448	1279311	15894958
7449	1279492	15894907
7450	1279674	15894861
7451	1279867	15894946
7452	1280050	15894924
7453	1280239	15894962
7454	1280426	15894976
7455	1280605	15894898
7456	1280777	15894726
7457	1280964	15894744
7458	1281140	15894628
7459	1281338	15894785
7460	1281515	15894668
7461	1281711	15894800
7462	1281873	15894504
7463	1282039	15894263
7464	1282212	15894105
7465	1282405	15894206
7466	1282560	15893820
7467	1282762	15894028
7468	1282929	15893790
7469	1283088	15893459
7470	1283257	15893256
7471	1283407	15892818
7472	1283618	15893127
7473	1283784	15892890
7474	1283940	15892518
7475	1284115	15892395
7476	1284283	15892175
7477	1284460	15892062
7478	1284662	15892269
7479	1284864	15892466
7480	1285052	15892497
7481	1285219	15892270
7482	1285434	15892632
7483	1285603	15892425
7484	1285752	15891966
7485	1285924	15891802
7486	1286097	15891648
7487	1286255	15891306
7488	1286416	15891001
7489	1286621	15891235
7490	1286808	15891248
7491	1286985	15891142
7492	1287211	15891636
7493	1287399	15891665
7494	1287532	15891024
7495	1287693	15890719
7496	1287859	15890467
7497	1288029	15890280
7498	1288218	15890316
7499	1288395	15890211
7500	1288571	15890094
7501	1288735	15889820
7502	1288924	15889858
7503	1289088	15889592
7504	1289259	15889416
7505	1289440	15889351
7506	1289614	15889214
7507	1289787	15889052
7508	1289952	15888800
7509	1290115	15888521
7510	1290263	15888060
7511	1290431	15887842
7512	1290630	15887994
7513	1290795	15887738
7514	1290949	15887354
7515	1291152	15887561
7516	1291356	15887792
7517	1291527	15887607
7518	1291703	15887483
7519	1291898	15887605
7520	1292057	15887269
7521	1292250	15887359
7522	1292415	15887109
7523	1292582	15886878
7524	1292752	15886681
7525	1292919	15886453
7526	1293091	15886281
7527	1293262	15886102
7528	1293440	15886001
7529	1293625	15885995
7530	1293824	15886161
7531	1293971	15885685
7532	1294180	15885961
7533	1294364	15885940
7534	1294523	15885615
7535	1294695	15885442
7536	1294869	15885296
7537	1295018	15884850
7538	1295222	15885067
7539	1295421	15885239
7540	1295602	15885178
7541	1295804	15885370
7542	1295974	15885186
7543	1296129	15884805
7544	1296296	15884565
7545	1296462	15884332
7546	1296613	15883903
7547	1296785	15883736
7548	1296971	15883732
7549	1297123	15883315
7550	1297264	15882776
7551	1297529	15883737
7552	1297734	15883975
7553	1297886	15883557
7554	1298040	15883171
7555	1298193	15882765
7556	1298363	15882580
7557	1298535	15882401
7558	1298680	15881907
7559	1298865	15881893
7560	1299020	15881514
7561	1299214	15881613
7562	1299417	15881826
7563	1299612	15881940
7564	1299816	15882164
7565	1300002	15882158
7566	1300148	15881671
7567	1300320	15881502
7568	1300496	15881389
7569	1300682	15881387
7570	1300851	15881181
7571	1301040	15881218
7572	1301195	15880834
7573	1301371	15880722
7574	1301523	15880306
7575	1301707	15880283
7576	1301909	15880483
7577	1302156	15881217
7578	1302335	15881135
7579	1302514	15881048
7580	1302697	15881015
7581	1302863	15880771
7582	1303041	15880682
7583	1303203	15880384
7584	1303398	15880492
7585	1303615	15880869
7586	1303795	15880805
7587	1303954	15880474
7588	1304151	15880613
7589	1304359	15880875
7590	1304501	15880347
7591	1304646	15879840
7592	1304806	15879523
7593	1305016	15879818
7594	1305174	15879485
7595	1305350	15879354
7596	1305518	15879144
7597	1305707	15879180
7598	1305910	15879389
7599	1306100	15879437
7600	1306258	15879094
7601	1306441	15879057
7602	1306620	15878965
7603	1306780	15878656
7604	1306938	15878311
7605	1307119	15878253
7606	1307298	15878172
7607	1307490	15878236
7608	1307669	15878151
7609	1307824	15877779
7610	1307997	15877618
7611	1308195	15877768
7612	1308373	15877669
7613	1308553	15877597
7614	1308733	15877523
7615	1308911	15877424
7616	1309081	15877226
7617	1309278	15877366
7618	1309475	15877503
7619	1309668	15877583
7620	1309811	15877066
7621	1309981	15876862
7622	1310183	15877064
7623	1310377	15877154
7624	1310554	15877049
7625	1310701	15876567
7626	1310868	15876343
7627	1311047	15876252
7628	1311225	15876155
7629	1311405	15876081
7630	1311584	15875999
7631	1311753	15875796
7632	1311955	15875986
7633	1312145	15876032
7634	1312315	15875838
7635	1312475	15875527
7636	1312627	15875108
7637	1312784	15874755
7638	1312960	15874634
7639	1313087	15873922
7640	1313265	15873818
7641	1313445	15873755
7642	1313635	15873796
7643	1313787	15873391
7644	1313992	15873613
7645	1314160	15873397
7646	1314317	15873040
7647	1314504	15873056
7648	1314688	15873027
7649	1314858	15872837
7650	1315060	15873023
7651	1315238	15872926
7652	1315381	15872412
7653	1315587	15872642
7654	1315753	15872406
7655	1315907	15872019
7656	1316098	15872079
7657	1316256	15871741
7658	1316434	15871635
7659	1316599	15871379
7660	1316763	15871122
7661	1316924	15870811
7662	1317121	15870946
7663	1317327	15871185
7664	1317529	15871369
7665	1317695	15871127
7666	1317842	15870658
7667	1318061	15871050
7668	1318228	15870821
7669	1318417	15870856
7670	1318581	15870588
7671	1318756	15870453
7672	1318947	15870514
7673	1319105	15870179
7674	1319327	15870602
7675	1319521	15870704
7676	1319699	15870602
7677	1319843	15870098
7678	1320036	15870181
7679	1320201	15869927
7680	1320448	15870647
7681	1320616	15870433
7682	1320793	15870327
7683	1320960	15870092
7684	1321113	15869689
7685	1321290	15869579
7686	1321456	15869335
7687	1321601	15868839
7688	1321732	15868186
7689	1321905	15868027
7690	1322089	15867991
7691	1322250	15867698
7692	1322412	15867401
7693	1322575	15867118
7694	1322723	15866661
7695	1322871	15866211
7696	1323042	15866023
7697	1323208	15865777
7698	1323390	15865731
7699	1323567	15865623
7700	1323736	15865408
7701	1323905	15865203
7702	1324104	15865356
7703	1324281	15865245
7704	1324450	15865046
7705	1324603	15864640
7706	1324782	15864561
7707	1324937	15864179
7708	1325092	15863813
7709	1325245	15863407
7710	1325391	15862927
7711	1325560	15862726
7712	1325735	15862593
7713	1325907	15862417
7714	1326065	15862079
7715	1326248	15862047
7716	1326412	15861773
7717	1326592	15861695
7718	1326769	15861588
7719	1326945	15861468
7720	1327140	15861573
7721	1327338	15861707
7722	1327559	15862128
7723	1327724	15861872
7724	1327964	15862516
7725	1328147	15862477
7726	1328314	15862246
7727	1328477	15861965
7728	1328667	15862011
7729	1328883	15862369
7730	1329065	15862316
7731	1329278	15862632
7732	1329452	15862480
7733	1329605	15862082
7734	1329805	15862255
7735	1330015	15862534
7736	1330196	15862468
7737	1330359	15862190
7738	1330539	15862119
7739	1330710	15861925
7740	1330892	15861876
7741	1331088	15861993
7742	1331234	15861516
7743	1331415	15861447
7744	1331605	15861489
7745	1331764	15861163
7746	1331951	15861175
7747	1332150	15861325
7748	1332312	15861030
7749	1332520	15861291
7750	1332696	15861166
7751	1332848	15860757
7752	1333008	15860441
7753	1333185	15860339
